culture,sale_uid,sale_display_name
fr_CH,fr_CH423116,"Italie / Les Pouilles - UNICO Albatres Palace Salento by Life Resorts, Borgo Specchia Natural Resort"
fr_CH,fr_CH423183,"Polynésie française / Tahiti, Bora Bora, Huahine - MS Panorama II, Te Moana Tahiti Resort"
fr_CH,fr_CH422995,Grèce / Péninsule Chalcidique  - Domes Noruz Kassandra
fr_CH,fr_CH422694,Espagne / Barcelone - Indigo Barcelona Plaza España 4*
fr_CH,fr_CH421999,"Canada / Montréal, Québec, Mauricie - Classique Québec"
fr_CH,fr_CH422566,"Japon / Tokyo, Kyoto, Hiroshima - Circuit en liberté: entre traditions et modernité"
fr_CH,fr_CH423130,Espagne / Barcelone  - H10 Universitat
fr_CH,fr_CH423151,Maroc / Marrakech - Yacouta Riad & Spa Marrakech
fr_CH,fr_CH421649,Grèce / Près d'Athènes - Dolce Attica Riviera
fr_CH,fr_CH422552,Caraïbes / Sainte-Lucie - Zoetry Marigot Bay St Lucia
fr_CH,fr_CH423099,Etats-Unis / Miami - The Goodtime Hotel
fr_CH,fr_CH422871,"Vietnam / Saïgon, Hue, baie d'Ha Long - Essence du Vietnam"
fr_CH,fr_CH423337,Espagne / Costa Brava - Europa Splash 4*
fr_CH,fr_CH422872,Baléares / Majorque - TENT PALMANOVA
fr_CH,fr_CH422689,"Emirats Arabes Unis / Dubaï - FIVE LUXE JBR, Dubai's Most Glam Beach Resort"
fr_CH,fr_CH423196,Hongrie / Budapest - Smart Hôtel Budapest 4*
fr_CH,fr_CH423120,"Crète / Près de Chania - Isla Brown Chania Resort, Curio Collection by Hilton"
fr_CH,fr_CH422510,"Oman / Mascate, Jebel Akhdar, Nizwa - Circuit privé : Oman sublimé, panoramas uniques et beauté intemporelle"
fr_CH,fr_CH422839,"Turquie / Istanbul, Cappadoce, Éphèse - Turquie Merveilleuse"
fr_CH,fr_CH423065,Tunisie / Hammamet - Hôtel Royal Azur Thalassa
fr_CH,fr_CH423280,Grèce / Rhodes - Aquagrand Exclusive Deluxe
fr_CH,fr_CH422964,Espagne / Costa Brava - Tent Hotel Lloret de Mar
fr_CH,fr_CH423288,"Irlande / Dublin, Cobh, Killarney - L'Irlande en train : voyage sur l'Ile d'Emeraude"
fr_CH,fr_CH423043,"Thaïlande / Phuket et Khao Lak - Metadee Concept Hotel, Outrigger Khao Lak Beach Resort, Pullman Bangkok Hotel G"
fr_CH,fr_CH422317,"Cuba / La Havane et Varadero - Gran Muthu Habana, Hôtel Grand Aston Varadero 5*"
fr_CH,fr_CH416923,Suisse / Saillon - Hôtel des Bains de Saillon
fr_CH,fr_CH422616,Hongrie / Budapest - Hotel Corinthia Budapest Grand Hotel Royal
fr_CH,fr_CH423081,Grèce / Mykonos - Katikies Mykonos
fr_CH,fr_CH422927,Espagne / Salou - Ponient Marinada by PortAventura World
fr_CH,fr_CH422364,Maroc / Marrakech - Ôclub Pickalbatros Hôtel du Golf 5*
fr_CH,fr_CH422903,"Thaïlande / Phuket, Koh Yao Yai, Khao Lak - Radisson Suites Bangkok Sukhumvit, Hilton Garden Inn Phuket Bang Tao, Elixir Koh Yao Yai, Khaolak Bhandari Resort & Spa"
fr_CH,fr_CH420829,Baléares / Minorque - Fergus Club Carema Splash
fr_CH,fr_CH423291,Île Maurice / Bel Ombre - OUTRIGGER Mauritius Beach Resort
fr_CH,fr_CH422958,Hongrie / Budapest - Courtyard by Marriott Budapest City Center 4*
fr_CH,fr_CH422465,"Bali / Jimbaran, Ubud, Seminyak - Kupu Kupu Jimbaran Hotel, Kupu Kupu Barong, Seminyak Sky Suite"
fr_CH,fr_CH422896,"Italie / Les Pouilles - Riva del Sole, Palazzo Arco Cadura & SPA"
fr_CH,fr_CH422319,Suisse / Canton du Valais - SWISSPEAK Resorts Zinal 4*
fr_CH,fr_CH422643,Maroc / Marrakech - Kenzi Menara Palace 5*
fr_CH,fr_CH421636,Espagne / Costa Barcelona - ALEGRIA Florida Park
fr_CH,fr_CH423142,Espagne / Costa Brava - Rosa Nautica Hotel
fr_CH,fr_CH422955,Italie / Milan - Ramada Plaza Milano 4*
fr_CH,fr_CH423103,Turquie / Kemer - Miramor Hôtel & Spa 5*
fr_CH,fr_CH423064,Maldives / Atoll de Baa - The Westin Maldives Miriandhoo Resort
fr_CH,fr_CH423353,Espagne / Madrid - VOCO MADRID RETIRO
fr_CH,fr_CH422876,Grèce / Rhodes - LINDIAN VILLAGE BEACH RESORT CURIO COLLECTION BY HILTON
fr_CH,fr_CH422558,Grèce / Péninsule Chalcidique  - Blue Lagoon Queen
fr_CH,fr_CH422920,"Japon et Taïwan / Kyoto, Tokyo, Taipei - Découverte du Japon et de Taïwan"
fr_CH,fr_CH422758,"Jordanie / Petra, Wadi Rum, Aqaba - Une Jordanie entre mers et Merveilles"
fr_CH,fr_CH422716,Mexique / Puerto Morelos - Dreams Sapphire Resort & Spa by Inclusive Collection World of Hyatt
fr_CH,fr_CH423013,"Grèce / Athènes, Paros, Santorin - Package Athens, Paros, Santorin "
fr_CH,fr_CH422472,Chypre / Près de Paphos - Azia Resort & Spa
fr_CH,fr_CH422786,"Île Maurice et Emirats Arabes Unis / Flic-en-Flac et Dubaï - Anelia Resort & Spa, Hyatt Regency Dubaï Creek Heights"
fr_CH,fr_CH422864,"Egypte / Le Caire, Louxor, Assouan - Luxury Experience on the Nil in a Traditional Dahabeya"
fr_CH,fr_CH423197,"Thaïlande / Khao Lak, Bangkok - Radisson Suites Bangkok Sukhumvit, Kantary Beach Khaolak"
fr_CH,fr_CH422610,"Etats-Unis, Mexique / Manhattan, Riviera Maya - Sheraton New York Times Square, Barcelo Maya Caribe 5*"
fr_CH,fr_CH422457,"Sri Lanka et Maldives / Sigiriya, Kandy et Atoll de Raa - Voyage à Ceylan, Brennia Kottefaru Maldives"
fr_CH,fr_CH422188,"Sicile / Palerme, Cefalù, Catane - Autotour Sicile Nord Est"
fr_CH,fr_CH422069,Grèce / En Corinthie - Club Framissima Evasion Isla Brown Corinthia Resort Curio by Hilton 5*
fr_CH,fr_CH422857,Crète / Rethymnon - Kimpton La Mer Resort & Spa
fr_CH,fr_CH423269,Tunisie / Djerba - BLUE Palm Beach Palace 5*
fr_CH,fr_CH423182,Baléares / Minorque - Insotel Punta Prima Resort
fr_CH,fr_CH422611,"Italie / Les Pouilles - APULIA HOTELS - VIGNE AL CASTELLO, White Hotel"
fr_CH,fr_CH422875,"Corée du Sud et Japon / Séoul, Kyoto, Tokyo - Circuit en liberté : Duo d’Asie : Corée du Sud & Japon"
fr_CH,fr_CH423388,Madère / Funchal - VIla Gale Santa Cruz Madeira
fr_CH,fr_CH422880,"Grèce / Mykonos, Paros, Naxos, Santorin - 5 islands Cyclades package"
fr_CH,fr_CH420100,Grèce / Santorin - Nikki Beach Santorini
fr_CH,fr_CH423091,Zimbabwe et Botswana / Victoria Falls et Chobe - Munga Plains
fr_CH,fr_CH422926,Turquie / Istanbul - Recital Park Hotel
fr_CH,fr_CH422600,Italie / Rome  - Mama Shelter Roma
fr_CH,fr_CH422944,Portugal / Algarve - PALMARES SIGNATURE APARTMENTS
fr_CH,fr_CH422765,Malte / Près de La Valette  - Grands Suites Hotel 4*
fr_CH,fr_CH423243,Italie / Bologne - MERCURE BOLOGNA CENTRO
fr_CH,fr_CH423259,Portugal / Porto - HF Ipanema Park
fr_CH,fr_CH422965,Turquie / Bodrum - TUI Magic Life Bodrum 5*
fr_CH,fr_CH423106,Italie / Ligurie - Ai Pozzi Village Family e Hotel Wellness
fr_CH,fr_CH422890,Oman / Mascate - Kempinski Muscat 5*
fr_CH,fr_CH423271,France / Val Thorens - Residence Le Hameau Du Kashmir
fr_CH,fr_CH423191,"Namibie / Windhoek, Kalahari, Etosha - Selfdrive Namibian Highlights 10N"
fr_CH,fr_CH423136,"Indonésie / Ubud, Lombok, Sanur - Circuit en Liberté : Ubud, Lombok, Sanur"
fr_CH,fr_CH423045,Grèce / Litochoro - Dion Palace Resort & Spa 5*
fr_CH,fr_CH422866,France / Saint-Raphaël - Sowell Résidences les Chênes Verts
fr_CH,fr_CH423187,Monténégro / Bouches de Kotor - Lazure Marina & Hotel 5*
fr_CH,fr_CH422524,Grèce / Zante - Contessina Suites & Spa 5*
fr_CH,fr_CH423066,Allemagne / Berlin - Hotel Pestana Berlin Tiergarten
fr_CH,fr_CH422757,Canaries / Lanzarote - Lava Beach 5*
fr_CH,fr_CH422505,République Dominicaine / Miches  - Marriott Miches Beach 5*
fr_CH,fr_CH423268,"Tanzanie / Tarangire, Serengeti, Zanzibar - Safari Tanzanie en 3, 5 ou 7 nuits, Sea Cliff Resort & Spa"
fr_CH,fr_CH423095,"Ecosse / Edimbourg, Île de Skye, Highlands - Ecosse : Iles & Highlands tout inclus"
fr_CH,fr_CH422097,Espagne / Salou - 4R Regina Gran Hotel
fr_CH,fr_CH422680,"Madère / Funchal, Ponta De Sao Lourenco, Santa Cruz - Aventuriers de Madère"
fr_CH,fr_CH423086,Maroc / Marrakech - Riad Dar Assiya
fr_CH,fr_CH423160,Paris / 8ème arrondissement - Hôtel Bradford Elysées 4*
fr_CH,fr_CH422579,France / Camargue - Sowell Résidences Les Sablons
fr_CH,fr_CH422939,"Laponie / Tromsø, Kiruna, Levi - Les 3 Laponies sous le soleil de minuit"
fr_CH,fr_CH422051,"Corse / Porto-Vecchio - Sardinia Ferries - Savone/Bastia - Italie - nuit, Hotel Le Roi Theodore, Sardinia Ferries - Bastia/Savone - Italie - nuit"
fr_CH,fr_CH422878,Espagne / Marbella  - Alanda Hotel Marbella
fr_CH,fr_CH422922,Mer Rouge / Hurghada - Mercure Hurghada Resort 4*
fr_CH,fr_CH421525,"Costa Rica / Puerto Viejo, Sarapiqui, Arenal - LES SPLENDEURS DU CR"
fr_CH,fr_CH423180,Italie / Milan - Hotel Galles
fr_CH,fr_CH422669,Italie / Près des Cinque Terre - Cristallo Park Hotel
fr_CH,fr_CH422194,Baléares / Majorque - VIVA Cala Mesquida Suites & Spa Adults Only 16+
fr_CH,fr_CH423096,Italie / Turin - Oriana Homèl Torino
fr_CH,fr_CH422284,"Malaisie / Kuala Lumpur, Penang, Langkawi - Circuit en liberté : Le meilleur de la Malaisie"
fr_CH,fr_CH419641,Egypte / Mer Rouge - True Beach Resort Marsa Alam
fr_CH,fr_CH422663,Grèce / Péninsule Chalcidique - AMMOA Luxury Hotel & Spa Resort 5*
fr_CH,fr_CH422528,"Monténégro / Budva et Kolasin - Hôtel Millennium Spa & Wellness by Aycon, Elite Apartments Kolašin"
fr_CH,fr_CH423283,Émirats arabes unis / Abu Dhabi - Al Raha Beach Hotel
fr_CH,fr_CH422568,France / Près de Colmar - Hotel Husseren Les Chateaux
fr_CH,fr_CH423101,Hongrie /  Budapest - Aria Budapest 5*
fr_CH,fr_CH422989,Angleterre / Londres - InterContinental London - The O2 5*
fr_CH,fr_CH422095,Pays-Bas / Amsterdam - WestCord Art Hotel 4*
fr_CH,fr_CH422841,Grèce / Mykonos - Pietra Mare Mykonos Moments 4*
fr_CH,fr_CH421612,Maroc / Marrakech - Jaal Riad Resort Marrakech 5*
fr_CH,fr_CH422884,Tunisie / Djerba  - ULYSSE THALASSO & SPA 5*
fr_CH,fr_CH422613,Angleterre / Londres - Hampton by Hilton London Waterloo
fr_CH,fr_CH421012,Canaries / Fuerteventura - Oclub Select Fuerteventura Princess
fr_CH,fr_CH422985,Italie / Près de Venise - Elite Hotel & Spa
fr_CH,fr_CH422885,Turquie / Kusadasi - Aqua Fantasy Aquapark Hotel & Spa - Ultra All Inclusive
fr_CH,fr_CH422380,"Italie / Alberobello, Ostuni, Lecce - Villa Neviera Wine Reosrt and Spa, Coclee Suite Palace"
fr_CH,fr_CH422981,France / Annecy - Mercure Annecy Centre
fr_CH,fr_CH423227,"Cambodge et Thaïlande / Siem Reap, Battambang, Koh Kood - Des temples d'Angkor aux plages thailandaises"
fr_CH,fr_CH419951,Baléares / Majorque - Fergus Style Tobago
fr_CH,fr_CH423038,Italie / Rome - Grand Hotel Plaza Rome
fr_CH,fr_CH422951,France / Royan - Thalazur Royan
fr_CH,fr_CH423034,Italie / Près des Cinque Terre - Hôtel Byron 4*
fr_CH,fr_CH423212,Turquie / Province d'Antalya - Side Aluna Hôtel 5*
fr_CH,fr_CH420343,New York / Manhattan - New York Hilton Midtown
fr_CH,fr_CH422498,"Egypte / Le Caire, Louxor, Hurghada - Entre Merveilles du Nil et Secrets Pharaoniques ext HRG"
fr_CH,fr_CH418424,Crète / Ierapetra - Ostria Resort & Spa
fr_CH,fr_CH423143,Crète / Près de La Canée - Sirios Village Luxury Hotel & Bungalows 4*
fr_CH,fr_CH422493,Croatie / Ile de Brač - Bluesun Hotel Elaphusa
fr_CH,fr_CH422751,Baléares / Minorque - Caramelo Marina Cala’n Bosch
fr_CH,fr_CH422916,France / Près de Dijon - Chateau Saulon
fr_CH,fr_CH423162,"Maroc / Marrakech et Désert d'Agafay - Rêverie dans désert d'Agafay, Marrakech et Montgolfière"
fr_CH,fr_CH422301,Italie / Près du Lac de Garde - VILLA FENAROLI
fr_CH,fr_CH423217,Sicile / Près de Milazzo - Terre di Eolo
fr_CH,fr_CH423098,Grèce / Santorin - Kastro Mansion
fr_CH,fr_CH422785,France / Lyon - Lyon Marriott Hotel Cite International
fr_CH,fr_CH421734,"Indonésie / Ubud, Gili Lombok, Seminyak  - AnandaDara Ubud Resort & Spa , Sudamala Resort  Senggigi  Lombok, Sini Vie Resort Seminyak by iNi Vie Hospitality"
fr_CH,fr_CH422928,Espagne / Séville - H10 Corregidor Boutique Hotel
fr_CH,fr_CH423041,Chypre / Ayia Napa - Atlantica Panthea
fr_CH,fr_CH423033,Sicile / Au sud-est de l'île - VOI Marsa Siclà Essentia 4*
fr_CH,fr_CH422053,Italie / Les Pouilles - La Corte Relais
fr_CH,fr_CH422901,Maldives / Atoll de Raa - You&Me by Cocoon
fr_CH,fr_CH423127,Sardaigne / Arbatax - Arbatax Borgo Cala Moresca
fr_CH,fr_CH423347,Portugal / Lisbonne - HF Fenix Urban
fr_CH,fr_CH423097,Grèce / Zante - Domes Aulus Zante 5*
fr_CH,fr_CH422560,Canaries / Fuerteventura - Labranda Golden Beach
fr_CH,fr_CH422321,Crète / Au nord de l'île - The Royal Blue Resort
fr_CH,fr_CH423070,Italie / Venise - CASA NICOLO PRIULI
fr_CH,fr_CH422797,Martinique / Sainte-Anne - Anoli Lodges
fr_CH,fr_CH423049,Turquie / Golfe d'Antalya - Sentido Kamelya Selin
fr_CH,fr_CH423323,Tunisie / Au sud de Monastir - Iberostar Royal El Mansour
fr_CH,fr_CH423037,"Espagne / Grenade, Cordoue, Séville - Autotour : Découverte de l'Andalousie"
fr_CH,fr_CH422157,Baléares / Majorque - Ilusión Moreyo
fr_CH,fr_CH422385,Tunisie / Hammamet - Hôtel Bel Azur Thalasso & Bungalows
fr_CH,fr_CH421477,France / Près de Port Grimaud - Sowell Hotels Golfe de Saint Tropez 4*
fr_CH,fr_CH423122,Suisse / Hérémence - SWISSPEAK Resorts Thyon 4 Vallées 4*
fr_CH,fr_CH423219,Baléares / Majorque - VIVA Golf Adults Only 18+
fr_CH,fr_CH422803,"Cuba / La Havane, Varadero - Hôtel Mystique Regis Habana by Royalton, Royalton Hicacos Resort & Spa "
fr_CH,fr_CH420792,"Vietnam et Cambodge / Hanoi, Siem Reap, Koh Rong - Légendes du nord et mythique Angkor"
fr_CH,fr_CH423374,Sardaigne / Au nord de l'île - Is Serenas Badesi Resort
fr_CH,fr_CH422968,Mer Rouge / Près d'Hurghada - Jaz Asteria
fr_CH,fr_CH422141,Sicile / Près de Cefalu - Limen Wellness Hotel & Spa
fr_CH,fr_CH423020,Canaries / Grande Canarie - Club Coralia Suites & Villas by Dunas 4*
fr_CH,fr_CH422971,Italie / Syracuse - Principe di Belmonte Hôtel 4*
fr_CH,fr_CH423315,Les Açores / Île de Terceira - Torel Terra Brava 4*
fr_CH,fr_CH423195,France / Metz - Maison Heler Metz Curio Collection by Hilton 4*
fr_CH,fr_CH423384,République Dominicaine / Punta Cana - Impressive Premium
fr_CH,fr_CH422999,République Dominicaine / Punta Cana - Bakour Punta Cana Suites 5*
fr_CH,fr_CH423102,Espagne / Près d'Alicante - Occidental Pueblo Acantilado
fr_CH,fr_CH422919,New York / Manhattan - Hotel Hendricks
fr_CH,fr_CH422952,République Tchèque / Prague - The Julius Prague
fr_CH,fr_CH423310,New York / Manhattan  - The Michelangelo
fr_CH,fr_CH423302,Grèce / Santorin  - Ble Suites Santorini
fr_CH,fr_CH422994,Crète / Près d'Héraklion - Esperides Resort Crete - The Authentic Experience
fr_CH,fr_CH422304,Tanzanie / Zanzibar - Karafuu Beach Resort And Spa
fr_CH,fr_CH422668,Suède et Norvège / Stockholm et Oslo - Circuit en liberté : Capitales du nord Stockholm et Oslo
fr_CH,fr_CH423107,Mexique / Tulum - Secrets Tulum Resort & Beach Club
fr_CH,fr_CH423260,Italie / Florence - 25hours Hotel Florence Piazza San Paolino
fr_CH,fr_CH421261,Tunisie / Djerba - Telemaque Beach & Spa
fr_CH,fr_CH423150,Chypre / Au Sud de l'île - Atlantica Bay - Adults Only
fr_CH,fr_CH423039,Crète / Réthymnon - Grecotel Casa Adele
fr_CH,fr_CH422369,Afrique du Sud / Marloth Park et parc national Kruger - ROYAL MARLOTHI KRUGER SAFARI LODGE & SPA
fr_CH,fr_CH422911,France / Le Grau-du-Roi - Thalazur Port Camargue
fr_CH,fr_CH423201,New York / Manhattan - Hotel 48LEX New York
fr_CH,fr_CH422384,Portugal / Porto - HF Ipanema Porto
fr_CH,fr_CH421158,Madère / Funchal - The Vine
fr_CH,fr_CH421585,Crète / Près d'Héraklion - Sergios
fr_CH,fr_CH422243,Italie / Ischia et Capri - The Best of Ischia and Capri
fr_CH,fr_CH422676,"Islande / Vik, Myrdal, Reykjavik - Autotour : Geysers, glaciers et cascades impressionnantes"
fr_CH,fr_CH422123,"Vietnam / Ha Long, Hué, Hoi An - Circuit Privatif Vietnam à votre rythme"
fr_CH,fr_CH423004,Costa Brava / Tossa de Mar - GHT Costa Brava
fr_CH,fr_CH422930,Ecosse / Edimbourg  - Mercure Edinburgh Haymarket
fr_CH,fr_CH422582,Baléares / Majorque - VIVA Cala Mesquida Resort & Spa
fr_CH,fr_CH422854,Grèce / Mykonos - Nimbus Mykonos
fr_CH,fr_CH423025,Suède / Stockholm - Blique by Nobis
fr_CH,fr_CH422753,Portugal / Lisbonne - Iberostar Selection Lisboa
fr_CH,fr_CH422349,"Philippines /  Negros, Siquijor, Bohol - Circuit privé ‘Les Visayas entre nature et bien être’"
fr_CH,fr_CH422555,Albanie / Vlore - Regina Blue 5*
fr_CH,fr_CH422520,Suisse / Champéry - Mountain Lodge
fr_CH,fr_CH423154,France / Drôme provençale  - Village Huttopia Dieulefit
fr_CH,fr_CH422659,Turquie / Province d'Antalya - Hôtel Numa Bay Exclusive 5*
fr_CH,fr_CH422660,Grèce / Mykonos - Amazon Mykonos Resort & Spa 5*
fr_CH,fr_CH422931,Provence / Gordes  - Le Petit Palais d'Aglaé
fr_CH,fr_CH423072,Seychelles / Île de Praslin - Croisière Praslin Dream Premium
fr_CH,fr_CH423292,"Indonésie / Ubud, Jimbaran - The Payogan Villa Resort and Spa 4*, Ubud, Ombak Sunset 4*, Gili Trawangan, The Leaf Jimbaran Luxury Villas 5*, Jimbaran"
fr_CH,fr_CH422900,"Kenya / Nairobi, Masai Mara, Malindi - Kenya's Majestic Safari Escapes, Ocean Beach Resort & Spa"
fr_CH,fr_CH422761,Italie / Venise - IH Venezia Salute Palace
fr_CH,fr_CH423185,Turquie / Istanbul - Crowne Plaza Istanbul Old City 5*
fr_CH,fr_CH423117,Angleterre / Londres - Hampton by Hilton London Waterloo
fr_CH,fr_CH422902,Baléares / Minorque - Globales Mediterrani 4*
fr_CH,fr_CH422840,"Chine / Shanghai, Zhangjiajie, Pékin - Les essentiels de la Chine et montagnes d'Avatar"
fr_CH,fr_CH423069,Espagne / Barcelone - Ohla Eixample
fr_CH,fr_CH423068,Émirats Arabes Unis / Dubaï - Raffles The Palm Dubai by Accor
fr_CH,fr_CH422025,"Kenya et Tanzanie / Amboseli, Taita Hills, Zanzibar - Safari Aventures au Kilimanjaro , The One Resort Zanzibar"
fr_CH,fr_CH423200,Espagne / Costa Dorada - Ponient Pirámide Salou by PortAventura World
fr_CH,fr_CH423210,Espagne / Costa Brava - Hôtel Beverly Park 4*
fr_CH,fr_CH423225,Baléares / Ibiza - Hotel Moon Dreams Paraiso
fr_CH,fr_CH420594,Tunisie / Hammamet - Steigenberger Marhaba Thalasso Hammamet
fr_CH,fr_CH422418,Espagne / Salou - Hôtel Eurosalou & Spa 4*
fr_CH,fr_CH422815,Indonésie / Bali et Komodo - De Bali à Komodo : Exploration inédite
fr_CH,fr_CH422945,Grèce / Rhodes - ELYSIUM RESORT AND SPA
fr_CH,fr_CH422379,Tunisie / Hammamet - The Russelior Hotel & Spa Hammamet
fr_CH,fr_CH422612,"Vietnam / Hue, Hoi An, Ha Long  - Senteurs et délices du Vietnam"
fr_CH,fr_CH423048,"Maroc / Marrakech et Agadir - Kappa Club Iberostar Palmeraie Marrakech, Kappa Club Iberostar Founty Beach Agadir"
fr_CH,fr_CH423178,"Japon / Tokyo, Kyoto, Osaka - Le Japon, entre culture et divertissement"
fr_CH,fr_CH423285,Grèce / Corfou - Domes of Corfu
fr_CH,fr_CH422467,Maroc / Près d'Agadir - Domaine Villate Limoune by Ovoyages 4*
fr_CH,fr_CH423189,Grèce / Rhodes et Kos - Rhodes & Kos
fr_CH,fr_CH422584,"Emirats Arabes Unis / Dubaï, Ras Al Khaimah - Sofitel Dubai The Palm Resort & Spa, Sofitel Al Hamra Beach Resort"
fr_CH,fr_CH423112,Belgique / Bruxelles - Hotel Pullman Brussels Centre Midi
fr_CH,fr_CH422808,Tunisie / Hammamet - Tui Blue Palm Beach Club
fr_CH,fr_CH422544,"Inde / Jaipur, Agra, Goa - Découverte du Rajasthan et extension Goa possible, Radisson Blu Resort Goa Cavelossim Beach"
fr_CH,fr_CH422799,Italie / Rome  - Hôtel 87 4*
fr_CH,fr_CH422114,Baléares / Majorque - Iberostar Waves Cala Domingos 4*
fr_CH,fr_CH423239,France / Lyon - InterContinental Lyon
fr_CH,fr_CH422992,Canaries / Grande Canarie - Bohemia Suites & Spa 5*
fr_CH,fr_CH423110,Canaries / Fuerteventura - Hotel LIVVO Risco del Gato Suites 4*
fr_CH,fr_CH422448,Turquie / Istanbul - SHERATON ISTANBUL CITY CENTER
fr_CH,fr_CH422119,Tunisie / Hammamet  - Tui Blue Manar 5*
fr_CH,fr_CH420147,Ecosse / Edimbourg - The Bruntsfield Hotel 4*
fr_CH,fr_CH422941,"Indonésie / Ubud, Lombok, Sanur - Asvara Villa Ubud by Ini Vie Hospitality, Royal Avila Boutique Resort Lombok, BALI BEACH HOTEL SANUR"
fr_CH,fr_CH422813,"Jordanie / Petra, Wadi Rum, Mer Morte - Paysages Jordanien"
fr_CH,fr_CH422967,"Qatar / Doha - InterContinental Doha Beach & Spa, The Outpost Al Barari"
fr_CH,fr_CH423008,Italie / Gardone Riviera - Grand Hotel Gardone
fr_CH,fr_CH422954,Baléares / Majorque - Cook's Club Calvia Beach
fr_CH,fr_CH423139,Portugal / Algarve - Vidamar Algarve Hotel
fr_CH,fr_CH422935,"Singapour et Indonésie / Singapour, Ubud, Lombok - Dusit Thani Laguna Singapore, Asvara Villa Ubud by Ini Vie Hospitality, Royal Avila Boutique Resort Lombok, BALI BEACH HOTEL SANUR"
fr_CH,fr_CH422825,Espagne / Costa Brava - Luna Park Hôtel Yoga & Spa
fr_CH,fr_CH423092,Crète / Elounda - Elounda Orama 4*
fr_CH,fr_CH423058,Émirats Arabes Unis / Dubaï - Park Hyatt Dubai
fr_CH,fr_CH423290,Italie / Près de Portofino - Sublimis Boutique Hotel - Adults Only
fr_CH,fr_CH422791,"Cuba / La Havane, Cienfuegos, Varadero - Circuit en liberté : Prestige et passion cubaine "
fr_CH,fr_CH423276,Sardaigne / Au sud-est de l'île - Sant'Elmo Beach Hotel 4*
fr_CH,fr_CH423192,"France / Aix-en-Provence et Gréoux-les-Bains - Mercure Aix en Provence Beaumanoir, La Villa Borghese"
fr_CH,fr_CH422724,"Corse / Près de l'Île Rousse - Sardinia Ferries - Savone/Bastia - Italie - nuit, RESIDENCE ORADORO, Sardinia Ferries - Bastia/Savone - Italie - nuit"
fr_CH,fr_CH423322," Corse / Près de Porto-Vecchio - Sardinia Ferries - Savone/Bastia - Italie - nuit, Chiar Di luna, Sardinia Ferries - Bastia/Savone - Italie - nuit"
fr_CH,fr_CH422950,France / Paris - Hôtel Balmoral 4*
fr_CH,fr_CH422788,Grèce / Santorin - Anema Boutique Hotel & Villas
fr_CH,fr_CH419359,Crète / Agios Nikolaos - Niko sea side resort
fr_CH,fr_CH422798,Italie / Près de Venise - Almar Jesolo Resort & Spa
fr_CH,fr_CH422371,Ile Maurice / Près de Grand Gaube - Ôclub Select Sea Diamond Boutique Hotel & Spa 5*
fr_CH,fr_CH423030,"Costa Rica / Arenal, Cano Negro, Playa Hermosa - Circuit en liberté : Nature, aventure et bien-être au Costa Rica"
fr_CH,fr_CH422547,Espagne / Costa Brava - Pimar & Spa
fr_CH,fr_CH423237,"Qatar et Thaïlande / Doha et Phuket - Ritz Carlton Doha, The Naka Island  A Luxury Collection Resort & Spa  Phuk"
fr_FR,fr_FR421679,"Île Maurice / Trou-aux-Biches - Le Cardinal Exclusive Resort, Hotel Chalets Chamarel"
fr_FR,fr_FR423372,Baléares / Majorque - Hôtel Smy Vistamar Portocolom 4*
fr_FR,fr_FR422787,Autriche / Vienne - VOCO VIENNA PRATER 4*
fr_FR,fr_FR423078,Autriche / Vienne - Lyf Schönbrunn Vienna
fr_FR,fr_FR422545,Crète / Hersonissos - Galaxy Suites Boutique Resort 5*
fr_FR,fr_FR421200,"Kenya / Diani, Tsavo Est, Taita Hills - The Baobab Beach Resort & Spa, Safari en 1 à 4 nuits"
fr_FR,fr_FR423195,France / Metz - Maison Heler Metz Curio Collection by Hilton 4*
fr_FR,fr_FR423013,"Grèce / Athènes, Paros, Santorin - Package Athens, Paros, Santorin "
fr_FR,fr_FR423099,Etats-Unis / Miami - The Goodtime Hotel
fr_FR,fr_FR422801,Portugal / Porto - The Log Porto Hotel by Piamonte Hotels 4*
fr_FR,fr_FR423197,"Thaïlande / Khao Lak, Bangkok - Radisson Suites Bangkok Sukhumvit, Kantary Beach Khaolak"
fr_FR,fr_FR423291,Île Maurice / Bel Ombre - OUTRIGGER Mauritius Beach Resort
fr_FR,fr_FR423147,Grèce / Fourka - Cocoons Luxury Suites & Villas
fr_FR,fr_FR422842,France / Les Sables d'Olonne - Oasis Parcs Les Jardins
fr_FR,fr_FR422495,Italie / Les Pouilles - EST Hotel
fr_FR,fr_FR422839,"Turquie / Istanbul, Cappadoce, Éphèse - Turquie Merveilleuse"
fr_FR,fr_FR422666,Guadeloupe / Saint-François - Domaine de St Francois 4*
fr_FR,fr_FR422746,"Sri Lanka / Kandy, Sigiriya, Bentota - Ôclub Experience Pandanus Beach Resort & Spa 5*, Balade sri-lankaise"
fr_FR,fr_FR423193,France / Cap d'Agde - Résidence et Appart'Hotel Nakara Odalys
fr_FR,fr_FR422755,France / Perros-Guirec - Hotel L'Agapa
fr_FR,fr_FR423097,Grèce / Zante - Domes Aulus Zante 5*
fr_FR,fr_FR422552,Caraïbes / Sainte-Lucie - Zoetry Marigot Bay St Lucia
fr_FR,fr_FR423003,France / Provence - SOWELL PETITE ISLE
fr_FR,fr_FR423182,Baléares / Minorque - Insotel Punta Prima Resort
